,Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1563,Larry Tanenbaum,,,,,,,,,,
1564,P.V. Krishna Reddy,,,,,,2.2,1.6,1.5,1.3,2.0
1565,Richard Kayne,,,,,1.1,1.1,1.1,1.1,1.6,1.9
1566,David Fong,,,,,,,,,,
1567,Clive Palmer,,,,,,1.8,2.8,3.8,2.1,2.0
1568,D. Leopoldo Del Pino,1.6,,1.1,1.1,1.2,1.5,1.5,1.8,1.9,1.8
1569,Hao Hong,,,,,,,1.9,3.1,4.0,2.2
1570,Howard Butt III,,,,,,,,,,
1571,Stephen Butt,,,,,,,,,,
1572,John Hancock,,,,,1.3,,,1.7,2.2,2.0
1573,Hui Wing Mau,5.7,5.4,3.7,5.4,8.0,9.0,9.5,10.3,5.4,1.9
1574,Steven Meng Yang,,,,,,,,4.2,2.1,1.6
1575,Thomas Wu,,1.0,,1.1,1.4,1.3,1.2,1.5,2.1,1.8
1576,Huang Shan,,,,,,,,1.3,,1.1
1577,Phillip Frost,3.3,4.7,3.7,3.6,2.6,2.0,1.5,2.5,2.2,1.8
1578,David Blitzer,,,,,,,,,,
1579,Zygmunt Solorz-Zak,3.5,3.2,2.5,2.5,2.8,2.7,2.4,3.2,2.9,2.0
1580,Zhang Jingzhang,,,,1.5,1.2,,,2.2,1.7,2.3
1581,Douglas Hsu,1.2,1.4,,,1.2,1.6,1.5,2.4,2.3,2.1
1582,Liang Zhaoxian,,1.1,,1.5,1.0,1.1,1.1,2.3,2.3,2.0
1583,Dou Zhenggang,,,1.0,1.5,1.8,1.4,1.2,2.0,2.2,2.0
1584,Ginia Rinehart,,,,,1.3,,,1.7,2.2,2.0
1585,Zhang Fan,,,,2.9,2.6,2.3,7.9,4.9,3.1,2.0
1586,Lin Fanlian,,,,,1.3,1.6,1.8,2.2,2.2,2.0
1587,Hamdi Ulukaya,1.4,1.4,1.8,1.7,1.8,1.6,1.8,2.0,2.4,2.1
1588,Balkrishan Goenka,,,1.4,1.3,1.4,,,1.4,1.5,1.2
1589,Pierre Karl PÃ©ladeau,,,,1.0,1.3,1.7,1.4,2.0,1.8,1.8
1590,B. Wayne Hughes Jr,,1.3,1.4,1.3,1.2,1.4,1.3,1.6,2.2,1.9
1591,Hope Welker,,,,,1.3,,,1.7,2.2,2.0
1592,Bianca Rinehart,,,,,1.3,,,1.7,2.2,2.0
1593,Mario Germano Giuliani,,,,,,,,2.3,2.3,2.0
1594,Huijiao Yu,,,,3.6,4.0,1.7,1.6,1.9,2.5,2.2
1595,Gavril Yushvaev,1.7,1.6,1.1,1.2,1.4,1.5,1.9,2.2,1.4,1.9
1596,Alan Trefler,,,,1.6,1.9,2.3,2.5,4.8,2.9,1.8
1597,G. Rajendran,,,,,,,1.5,1.6,1.8,1.9
1598,Phongthep Chiaravanont,,,,,1.2,1.2,,1.5,1.7,2.0
1599,Oei Hong Leong,,1.0,1.1,1.2,1.4,1.5,1.3,1.8,1.9,2.0
1600,Larry Robbins,1.4,2.2,2.0,2.0,2.5,1.9,1.9,1.9,1.9,1.9
1601,Zugen Ni,,,1.5,2.1,1.6,1.0,1.0,1.6,1.8,2.1
1602,Bill Malhotra,,,,,,,,1.2,1.8,2.0
1603,Wang Chaobin,,,1.3,1.3,1.7,2.0,1.9,2.0,1.9,1.9
1604,Mark Davis,,,,,,,,,,
1605,Guilherme Benchimol,,,,,,,,2.6,2.0,
1606,Francois Feuillet,,,,,1.0,,,1.9,1.9,1.7
1607,Alfredo Egydio Arruda Villela Filho,1.2,1.7,1.0,1.9,2.4,2.6,1.6,1.6,1.8,1.6
1608,Xie Bingkun,,,,,,,,1.6,2.2,2.3
1609,Solomon Lew,1.1,1.0,,1.2,1.3,1.4,1.2,2.0,2.3,2.2
1610,Tim Cook,,,,,,,,1.3,2.0,1.8
1611,Jayme Garfinkel,1.8,1.5,,1.5,2.0,2.5,,1.4,1.4,1.8
1612,William Li,,,,,1.5,1.3,,5.8,2.5,1.4
1613,Robert Miller,2.3,2.5,2.7,2.7,2.6,2.4,,2.4,2.0,1.9
1614,James Dinan,2.0,2.4,2.0,1.8,1.9,2.2,2.2,1.9,1.9,1.9
1615,Jim Thompson,1.0,1.5,1.5,1.5,1.5,1.6,1.2,1.4,1.3,1.8
1616,Manas Chiaravanond,,,,,1.1,1.2,,1.5,1.7,1.9
1617,Ana Lucia de Mattos Barretto Villela,1.1,1.7,,1.7,2.2,2.4,1.5,1.4,1.6,1.5
1618,David Lichtenstein,,,1.4,1.5,1.7,1.8,1.7,1.7,1.9,1.9
1619,Wang Linpeng,,,,,,2.9,4.0,3.9,2.6,2.1
1620,Alejandro Bulgheroni,5.5,5.3,4.5,3.3,3.0,3.1,2.7,3.3,1.9,1.8
1621,Scott Kapnick,,,,,,,1.4,1.4,1.4,1.9
1622,Wang Ren-sheng,,,,,,1.3,1.4,1.2,2.1,1.9
1623,Prathip Chiravanond,,,,,1.1,1.2,,1.5,,1.9
1624,Paul Saville,,,,,,,,,1.6,1.7
1625,Chang Jianming,,,,,,,,,,
1626,Chen Qiongxiang,,,,,,,,1.6,2.5,1.9
1627,Lai Shixian,,,,,,,1.0,2.6,2.1,2.2
1628,Vardis Vardinoyannis,,,,,1.1,1.7,1.0,1.4,1.4,1.9
1629,Roberto Angelini Rossi,1.6,1.6,1.2,1.7,2.7,2.2,1.3,2.0,1.8,1.9
1630,Shi Wen-long,,,,,,1.6,1.6,1.8,2.0,1.9
1631,Amy Wyss,,1.9,1.8,1.8,2.0,1.9,2.0,2.0,2.1,1.8
1632,Palmer Luckey,,,,,,,,,,
1633,Ralph Dommermuth,4.2,3.9,4.2,3.8,5.9,3.5,2.7,4.3,3.3,2.1
1634,Hongyi Zhou,2.1,1.3,1.5,1.5,11.3,4.3,4.3,4.0,2.5,2.6
1635,Jared Isaacman,,,,,,,,2.3,1.6,2.1
1636,Zhou Jian,,,,,,,,,2.2,2.0
1637,Roberto Hernandez Ramirez,1.8,1.8,1.7,1.8,1.9,1.8,1.7,1.9,1.9,1.9
1638,Alexander Karp,,1.2,1.6,1.6,1.3,1.3,1.3,2.1,1.1,1.3
1639,Gang Ye,,,,,,,1.2,7.1,3.1,3.0
1640,Martin Viessmann,2.6,3.5,3.3,4.3,5.7,4.6,1.1,1.8,1.9,1.8
1641,Wang Wenmo,,,,,,,1.0,2.5,2.1,2.2
1642,Joe Lacob,,,,,,,1.2,1.2,1.5,1.8
1643,Mrudula Parekh,,,,,,,,,1.8,1.7
1644,Todd Wagner,1.4,1.5,1.5,1.7,1.7,1.8,1.8,1.9,2.0,1.8
1645,Anatoly Sedykh,1.1,,,,,,1.2,1.3,,1.8
1646,Jose Roberto Marinho,9.1,8.2,4.3,3.8,2.5,2.5,1.8,1.8,2.0,1.8
1647,Joao Roberto Marinho,9.1,8.2,4.3,3.7,2.4,2.5,1.8,1.8,2.0,1.8
1648,Spiro Latsis,3.2,2.4,2.0,1.9,3.2,2.7,,,,1.5
1649,Otto Toto Sugiri,,,,,,,,,2.4,2.0
1650,Jay Hennick,,,,,,,,,2.0,1.7
1651,Cameron Adams,,,,,,,,,3.2,1.8
1652,Li Guoqiang,,,,,1.4,1.2,1.9,3.5,3.7,2.6
1653,Will Adderley,,,,,,,,,,
1654,Nikolai Buinov,,1.7,,2.2,2.1,2.0,1.4,2.2,1.5,1.9
1655,Sabrina Benetton,,,,,,1.3,1.1,1.7,1.4,1.8
1656,Long Jiang,,,,,,,,1.0,1.1,2.3
1657,Alan Zekelman,,,,,,,1.1,1.2,1.7,1.8
1658,Charlotte Colket Weber,1.3,1.4,1.6,1.7,1.6,1.4,1.7,1.7,1.8,1.9
1659,Roberto Irineu Marinho,9.1,8.2,4.3,3.8,2.5,2.5,1.8,1.8,2.0,1.8
1660,Ning Wang,,,,,,,,6.3,3.0,1.6
1661,Brian Higgins,1.0,1.2,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.8
1662,Parker Conrad,,,,,,,,,,
1663,Nikil Viswanathan,,,,,,,,,2.4,1.8
1664,Joe Lau,,,,,,,,,2.4,1.8
1665,O. Francis Biondi,1.0,1.2,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.8
1666,Christopher Goldsbury,1.4,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8
1667,Faruk Eczacibasi,1.5,1.4,1.4,1.5,1.5,1.5,1.1,1.8,1.5,1.9
1668,Alice Schwartz,,,,,1.0,1.1,1.5,2.4,2.1,2.2
1669,Binod Chaudhary,1.1,1.3,1.1,1.3,1.5,1.7,1.4,1.4,1.5,1.8
1670,Maike Oberwelland-Height,,,,,,,,,,
1671,Elizabeth Sy,,,,,,1.9,1.6,2.4,2.1,1.9
1672,Valentin Kipyatkov,,,,,,,,2.7,2.9,1.8
1673,Lee Yeow Seng,,,,,,,,,,
1674,Aloke Lohia,1.1,1.2,,1.7,2.8,2.6,,2.6,2.5,2.0
1675,Gary Michelson,1.5,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.8,1.8
1676,Ye Xiaoping,,,,,,,1.8,4.0,2.8,3.0
1677,Evan Williams,3.5,2.9,1.3,1.4,1.9,1.6,1.8,2.6,2.0,1.8
1678,Qinxiang Shao,,,,,1.3,1.4,1.4,1.7,1.7,1.9
1679,Daniel Dines,,,,,,,1.3,6.0,2.9,1.6
1680,Robert G. Miller,,,,,,,1.8,2.0,1.8,1.8
1681,Benjamin Zhengmin Pan,2.6,3.5,3.5,6.0,9.7,3.7,3.0,3.4,1.9,1.8
1682,Ren Jianhua,,,1.3,1.9,3.1,1.8,1.8,2.6,2.1,1.9
1683,Riaz Valani,,,,,,,,,2.2,1.8
1684,Leslie Alexander,,1.6,1.5,1.9,2.1,2.0,1.7,1.8,1.8,1.8
1685,Sheryl Sandberg,1.1,1.0,1.2,1.4,1.6,1.6,1.5,1.7,1.6,1.5
1686,Gary Friedman,,,,,,,,2.8,2.1,1.2
1687,Adriaan Mol,,,,,,,,,,
1688,Hal Jackman,,1.1,1.2,1.4,1.5,1.7,1.4,2.6,1.8,1.7
1689,James France,2.3,2.1,2.0,2.0,1.8,1.8,1.8,1.8,1.8,1.8
1690,Tang Jinkui,,,,,,,1.1,2.4,2.9,2.2
1691,Safra Catz,,,,,,1.0,,1.5,1.5,1.5
1692,Fu Guangming,,,1.6,1.5,1.2,1.7,1.7,2.9,1.9,2.2
1693,Li Min,,,,,,,1.8,1.9,3.0,2.0
1694,Basudeo Singh,,,,,1.2,,1.2,1.5,1.7,1.5
1695,Strive Masiyiwa,,,,,1.4,2.5,1.1,1.5,3.0,1.9
1696,Marc Andreessen,,,,1.0,1.2,1.3,1.2,1.7,1.7,1.7
1697,Marek Dospiva,,,,,,1.0,1.1,1.2,1.5,1.7
1698,Lesley Bamberger,,,,1.4,1.7,1.4,1.3,1.6,1.5,1.7
1699,Lin Dingqiang,,,,,,1.1,1.0,1.9,1.9,1.9
1700,S.D. Shibulal,,1.2,1.1,1.1,1.2,1.4,1.1,1.9,2.2,1.8
1701,Ronald Perelman,14.0,14.5,12.1,12.5,9.8,9.4,6.9,3.7,2.6,1.8
1702,Richard Fortin,,,,,,,,1.1,1.3,1.6
1703,Jamie Dimon,,,,1.1,1.3,1.3,1.2,1.8,1.6,1.6
1704,Ezra Nahmad,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.8
1705,Hu Yangzhong,,,,,,1.4,1.3,2.9,2.5,2.0
1706,Wu Yingming,,,,,,,,1.6,2.3,1.8
1707,Giovanni Arvedi,,,,,,,,,,
1708,John Goff,,,,,,1.0,,1.3,1.2,1.7
1709,Patrick Zalupski,,,,,,,,1.3,1.3,
1710,John Elkann,,,,,,,,2.0,2.1,1.7
1711,Cunhui Nan,1.2,1.5,1.1,1.0,1.4,1.9,1.6,2.7,3.6,2.0
1712,David Zalik,,,,,2.5,1.9,1.4,1.6,1.9,1.7
1713,Kim Kardashian,,,,,,,,1.0,1.8,1.2
1714,Don Levin,,,,,,,,,,
1715,Yu Qibing,,,,,1.3,,1.0,2.6,2.7,2.1
1716,Karl-Johan Persson,,3.0,2.4,2.1,1.6,1.4,1.1,2.3,1.5,1.5
1717,Patrick Hanrahan,,,,,,,1.1,1.7,1.6,1.5
1718,Li Weiwei,,,1.3,1.3,1.5,,2.1,2.1,1.7,1.6
1719,Huang Dawen,,,,,,1.2,,1.3,3.0,2.0
1720,Rolf Gerling,1.7,1.5,1.7,1.5,1.7,1.5,1.5,1.8,1.7,1.7
1721,Jim Breyer,2.0,2.1,2.4,2.8,3.0,3.0,2.3,2.5,2.1,1.7
1722,Michael Minhong Yu,1.2,,1.2,1.7,2.4,2.3,3.0,4.4,,1.5
1723,Vladimir Yevtushenkov,9.0,2.8,2.4,3.5,2.0,1.5,1.5,3.4,1.7,1.7
1724,William Franke,,,,,,,,,2.4,2.0
1725,Dmitry Pumpyansky,2.0,,1.0,1.4,1.6,2.2,1.8,2.4,,1.7
1726,Wang Changtian,2.3,2.3,2.4,1.8,2.1,2.0,1.6,3.0,1.9,1.6
1727,John de Mol,2.2,1.8,1.5,1.5,2.1,1.8,1.7,2.0,1.8,1.8
1728,Tom Werner,,,,,,,,,1.6,1.7
1729,Dragos Paval,,,,,,,,,1.5,1.7
1730,Jack Cockwell,,,,,1.0,1.1,1.3,1.8,2.7,1.6
1731,Alberto Palatchi,,,,,1.1,1.1,1.2,1.5,1.7,1.7
1732,Pavan Jain,,,,,,,,,,
1733,Cai Huabo,,,,,,,,,,
1734,David Booth,1.3,1.6,1.3,1.6,1.6,1.7,1.4,1.8,1.7,1.7
1735,Kie Chie Wong,,,,,,,,,1.6,1.8
1736,George Yancopoulos,,,,,,1.2,1.1,1.1,1.4,1.6
1737,Xuande Hua,,,1.1,,,,1.2,2.3,3.3,2.4
1738,Koo Kwang-mo,,,,,,1.8,1.1,2.4,1.7,1.8
1739,Vinod Saraf,,,,,,,,1.5,2.0,1.8
1740,Osman Kibar,,,,2.0,2.8,2.1,1.4,2.9,2.3,1.7
1741,Faisal Bin Qassim Al Thani,,,2.0,2.4,1.6,1.6,1.2,1.6,2.1,1.8
1742,Lai Jianfa,,,,,,1.2,1.7,2.3,1.5,1.7
1743,Jitendra Virwani,1.0,1.6,1.5,1.7,2.2,2.4,1.6,2.3,2.1,1.9
1744,Mark Coombs,2.2,1.9,1.4,1.8,2.2,2.1,1.7,2.4,1.8,1.8
1745,Mario Gabelli,1.6,1.7,1.4,1.5,1.6,1.7,1.5,1.8,1.9,1.7
1746,Norbert Dentressangle,,,1.1,1.1,1.2,1.4,1.4,1.6,1.7,1.6
1747,Jimmy John Liautaud,,,,,,1.7,1.7,1.7,1.7,1.7
1748,Jonathan Tisch,,,,,1.5,1.4,1.4,1.4,1.5,1.7
1749,Marianna Latsis,,,,,,,,,,
1750,Duncan MacMillan,,,,,1.0,1.1,1.3,1.5,1.6,1.7
1751,David Mindus,,,,,,,,1.6,2.1,1.8
1752,Tengyun Nie,,,,3.2,3.2,3.5,3.6,3.1,3.4,2.0
1753,Stefan Olsson,2.5,2.5,2.4,2.3,2.8,1.8,1.5,1.9,1.4,1.5
1754,Zeng Kaitian,,,1.0,1.2,1.4,,1.9,1.9,1.7,1.6
1755,Satish Reddy,,1.2,,,,,,1.5,1.3,1.3
1756,James Leininger,1.3,1.3,1.3,1.3,1.4,1.4,1.5,1.5,1.7,1.7
1757,Ivan Savvidis,,,,,,1.5,1.6,1.7,1.6,1.7
1758,Wei Huang,1.7,3.7,2.3,2.7,2.7,1.6,1.5,2.2,1.3,1.8
1759,Gerry Harvey,1.2,1.3,1.4,1.8,1.7,1.4,1.0,2.2,2.1,1.7
1760,Lu Di,,,1.3,1.3,1.3,1.9,1.7,1.7,1.7,1.7
1761,James Leprino,3.0,3.0,2.7,3.0,3.1,4.0,3.2,3.0,3.6,1.9
1762,Ron Corio,,,,,,,,,,
1763,Kristo KÃ¤Ã¤rmann,,,,,,,,,1.2,1.3
1764,Huwen Chen,,,,,,1.2,1.6,2.8,2.1,2.0
1765,Suh Kyung-bae,2.8,7.2,7.7,6.7,7.1,3.7,3.0,4.1,2.5,1.8
1766,Keith Dunleavy,,,,,,,,1.4,1.7,1.7
1767,Jorge Perez,2.0,3.1,3.3,2.8,3.0,2.6,1.9,1.7,1.7,1.7
1768,Lu Yiwen,,,,,,,,,4.4,2.5
1769,Stephen Winn,,,,,1.3,1.5,1.4,1.9,1.7,1.7
1770,T.S. Kalyanaraman,1.0,1.1,1.2,1.4,1.4,1.2,1.2,1.0,,
1771,Joe Rogers Jr,,,,,,,,2.0,2.0,1.7
1772,Jianxing Che,,,1.7,3.4,4.0,4.4,4.5,3.9,3.7,1.9
1773,Xu Yingzhuo,,,,,,,1.2,2.9,2.3,2.2
1774,Ye Qiongjiu,,,,,,,1.0,1.3,1.0,1.1
1775,Louise Lindh,,,,1.1,1.3,1.1,1.3,1.9,1.7,1.8
1776,Zbigniew Juroszek,,,,,,,,1.3,1.2,1.3
1777,Ian Wood,1.9,1.7,1.6,1.5,1.5,1.5,1.5,1.6,1.7,1.7
1778,Josef Boquoi,,1.5,1.5,1.6,2.1,1.5,1.8,1.9,1.7,1.6
1779,Anthony Langley,,,1.1,1.5,1.7,1.5,1.7,1.5,1.7,1.6
1780,William Heinecke,,1.4,1.4,1.5,2.1,1.9,,1.8,1.7,1.7
1781,Zhu Zhaojiang,,,,,,,,2.6,1.7,1.1
1782,Chen Xueli,,,,1.6,1.7,1.6,2.1,2.4,1.8,2.2
1783,Patrizio Vinciarelli,,,,,,,,1.9,1.7,
1784,Asok Kumar Hiranandani,1.2,1.4,1.3,1.2,1.5,1.7,1.6,1.6,1.6,1.7
1785,G. M. Rao,,,,,,,,,1.5,1.3
1786,Ivan Chrenko,,,,1.1,1.3,1.6,1.5,1.7,1.7,1.6
1787,Randal J. Kirk,4.0,4.6,3.8,3.4,2.9,2.6,1.9,2.2,1.6,1.6
1788,William Foley II,,,,,,,,1.9,1.4,1.6
1789,Bambang Sutantio,,,,,,,,,1.6,1.8
1790,Yeh Kuo-I,,,,,,,,1.3,1.2,1.1
1791,A. Jayson Adair,,,,,,,,1.0,1.1,1.3
1792,Wang Zhenhua,,,,1.1,3.0,4.1,4.5,7.2,3.5,2.3
1793,John Ocampo,,,,,,,,1.4,1.3,1.5
1794,Cao Jianwei,,,,,,,,1.1,2.0,2.0
1795,Amy Adams Strunk,,,,,,,,,,
1796,Anurang Jain,,,,,1.5,1.5,,1.7,1.6,1.3
1797,Tom Persson,,3.0,2.4,2.1,1.6,1.4,1.1,2.3,1.5,1.4
1798,Charlotte Soderstrom,,3.0,2.4,2.2,1.6,1.4,1.1,2.3,1.5,1.4
1799,Ilkka Herlin,1.1,1.2,1.1,1.4,1.6,1.4,1.3,2.1,1.6,1.7
1800,Eiichi Kuriwada,,,,,1.2,1.6,1.1,2.3,2.1,1.6
1801,Lei Jufang,1.4,1.4,1.6,2.6,1.6,1.4,1.4,1.8,1.9,1.7
1802,Jim Crane,,,,,,,1.3,1.4,1.4,1.6
1803,Robert Clark,,,,,,,,,1.6,1.6
1804,Christian Birkenstock,,,,,,,,1.7,1.7,1.6
1805,Alex Birkenstock,,,,,,,,1.7,1.7,1.6
1806,Massimo Moratti,1.5,1.3,1.4,1.5,1.7,1.6,1.4,1.6,1.5,1.6
1807,Masaaki Arai,,,,,,1.0,,2.0,2.1,1.8
1808,Herbert Allen Jr,2.6,1.4,1.4,1.5,1.7,2.0,1.4,1.5,1.6,1.6
1809,Timothy Headington,2.5,2.4,1.4,1.6,1.7,1.5,1.2,1.4,1.5,1.6
1810,Chen Kaichen,,,,,,,,1.6,1.9,1.7
1811,Clifford Asness,,,,3.0,3.0,3.1,2.6,1.4,1.6,1.6
1812,Ryan Smith,,,,,,,1.3,1.5,1.6,1.6
1813,Yan Zhi,1.1,1.2,2.0,5.7,10.1,5.3,2.0,2.0,2.0,1.8
1814,Chuanhua Xu,,,5.4,6.0,5.3,2.4,2.0,2.3,2.8,1.9
1815,Frank Slootman,,,,,,,,1.9,1.8,1.5
1816,Gary Fegel,,1.2,1.2,1.2,1.4,1.4,1.4,1.5,1.6,1.6
1817,Bulent Eczacibasi,1.5,1.5,1.4,1.5,1.5,1.6,1.2,1.9,1.5,1.9
1818,Andres Santo Domingo,,4.4,4.9,4.7,4.3,3.4,2.1,1.7,1.6,1.6
1819,Jin Lei,,,,,,,,1.1,1.6,1.8
1820,Ho Hung Anh,,,,,,1.7,1.0,1.6,2.3,1.5
1821,Zhang Ning,,,,,,,,2.4,2.5,2.1
1822,Yao Kuizhang,,,,,1.8,1.3,1.2,1.6,1.7,1.4
1823,Vasily Anisimov,2.6,2.0,1.2,1.4,1.4,1.6,1.4,1.7,1.6,1.6
1824,Hongfei Zhao,,,,,,,1.0,2.4,2.1,2.0
1825,Krit Ratanarak,2.8,3.8,2.6,2.3,2.7,2.2,2.1,2.3,1.8,1.8
1826,Sergei Katsiev,1.5,1.2,,1.1,,1.3,1.5,1.7,,1.6
1827,Andreas Pohl,,1.0,,,1.3,1.1,1.2,1.4,1.5,1.6
1828,Reinfried Pohl Jr,,1.0,,,1.3,1.1,1.2,1.4,1.5,1.6
1829,Manfredi Lefebvre d'Ovidio,,,,,,1.3,1.3,1.1,1.5,1.4
1830,Li Rucheng,,,,1.2,1.2,,1.2,1.8,1.6,1.5
1831,Keeree Kanjanapas,1.4,1.7,1.3,1.4,1.5,1.8,1.7,2.1,1.9,1.7
1832,Chris Wallin,,,,,,,1.0,,,1.6
1833,Jim Koch,1.0,1.3,,,,1.1,1.3,3.3,1.6,1.5
1834,Michael Polsky,,,,,,,,1.5,1.5,1.6
1835,Louis Bacon,1.6,1.7,1.9,1.8,1.6,1.5,1.5,1.4,1.6,1.6
1836,Irving Grousbeck,,,,,,,,,,
1837,Regine Leibinger,,,1.2,1.4,1.7,1.7,1.3,2.0,1.8,1.5
1838,Peter Leibinger,,,1.2,1.4,1.7,1.7,1.3,2.0,1.8,1.5
1839,Nicola Leibinger-Kammueller,,,1.1,1.3,1.5,1.5,1.2,2.0,1.8,1.5
1840,Chirayu Amin,,,1.1,1.0,1.1,1.0,,1.7,1.5,1.3
1841,Xue Xiangdong,2.3,2.9,2.8,2.2,1.9,1.6,2.9,2.0,1.9,1.6
1842,Yuan Fugen,,,1.3,,1.4,,1.4,2.1,1.9,2.1
1843,Genhuo Shao,1.7,2.0,1.4,,,,,1.7,2.0,1.8
1844,Shi Yifeng,,,,,,,,1.8,1.9,2.1
1845,Sze Man Bok,2.6,2.8,2.1,2.2,2.5,2.3,2.2,2.3,1.9,1.8
1846,Jaroslav Hascak,,,,,,1.0,1.0,1.2,1.3,1.5
1847,Saket Burman,,,,1.0,1.3,1.5,1.4,1.7,1.7,1.5
1848,Xingjiang Gao,,,,,,,,1.1,2.7,2.1
1849,Yang Xuegang,,,,,,,,1.9,1.8,1.7
1850,Laurie Tisch,,,,,1.1,,1.0,1.2,1.2,1.6
1851,Steven Tisch,,,,,1.1,,1.0,1.2,1.2,1.6
1852,Paolo Bulgari,1.4,1.4,1.2,1.3,1.7,1.2,1.3,1.5,1.5,1.5
1853,P.N.C. Menon,1.1,1.0,1.5,1.6,1.5,1.1,,,,1.6
1854,Francisco Jose Riberas Mera,2.5,,,,2.0,1.8,1.1,1.6,1.0,1.6
1855,Sathien Sathientham,,,,,1.0,,,2.0,1.6,1.6
1856,Devi Shetty,,,,,,,,,1.2,1.3
1857,Inder Jaisinghani,,,,,,,,,,
1858,Hu Rongda,,,,,,,1.2,1.1,1.3,1.9
1859,Bill Gross,2.3,2.3,2.0,2.5,1.9,1.5,1.5,1.5,1.6,1.6
1860,Ruan Shuilong,,1.9,1.2,1.2,1.6,1.5,1.9,2.5,2.0,1.7
1861,Scott Watterson,,,,,,,,,1.6,1.6
1862,Terence (Terry) Matthews,,,,1.2,1.2,1.2,1.3,1.4,1.6,1.6
1863,Toto Wolff,,,,,,,,,,
1864,Peter Sperling,1.3,1.3,1.2,1.4,1.4,1.4,1.5,1.6,1.6,1.6
1865,Saroj Rani Gupta,,,,,,,,,,
1866,Sekar Vembu,,,,,,,,1.1,1.3,1.6
1867,Zakhar Smushkin,,,,,,1.0,1.2,1.0,,1.6
1868,David Hoffmann,,,,,,,,,1.3,1.6
1869,Chen Yung-tai,1.5,1.5,1.4,1.8,2.0,2.0,1.7,1.6,1.7,1.6
1870,William Koch,3.8,3.0,1.9,1.3,1.7,1.8,1.5,1.6,1.6,1.6
1871,Philippe Ginestet,,,,1.6,2.1,2.4,2.2,2.1,1.6,1.5
1872,George Pastor,,,,,,,,,,
1873,Anne Marie See Pastor,,,,,,,,,,
1874,Carlos Rodriguez-Pastor,1.8,2.1,1.6,2.7,3.4,4.1,3.9,5.3,5.2,1.5
1875,Kagemasa Kozuki,1.4,,,1.1,1.4,1.1,,1.7,1.6,1.3
1876,Sue Gross,,,,,,1.3,1.4,1.5,1.6,1.6
1877,Romano Minozzi,,,,,,,1.6,1.8,1.9,1.5
1878,Jianping Lai,,,,,,1.3,1.7,3.8,2.8,2.3
1879,Stanley Hubbard,2.3,2.0,2.1,2.3,2.2,1.9,2.0,1.9,1.8,1.6
1880,Kim Jun-ki,,,,1.2,1.7,1.7,,1.5,1.4,1.5
1881,Ben Silbermann,,,1.6,1.6,1.6,1.6,,3.9,1.4,1.5
1882,Evgeny (Eugene) Shvidler,1.1,1.3,1.2,1.3,1.4,1.5,1.6,1.9,1.6,1.6
1883,Art Levinson,,,,,,,,,1.4,1.3
1884,Yu Lili,,,,,,,,,1.7,1.6
1885,Duke Reyes,,,,,,,1.5,1.2,1.2,1.5
1886,Juan Maria Riberas Mera,2.5,,,,1.7,1.8,1.1,1.6,,1.6
1887,Amnon Shashua,,,,,,,,1.4,1.5,1.5
1888,Kim Jae-young,,,,,,,,,,
1889,Sandor Csanyi,,,,,1.1,1.1,1.2,1.2,1.3,1.5
1890,Ron Sim,1.2,1.2,,1.1,1.2,1.4,1.2,1.3,1.3,1.5
1891,Aziz Akhannouch,1.4,1.7,1.3,1.5,2.2,2.0,1.0,1.9,2.0,1.5
1892,Huxiong Chen,,,,,,1.2,1.5,2.8,2.1,1.9
1893,Zhang Li,2.1,1.8,1.7,2.1,3.6,3.4,2.6,3.2,2.4,1.8
1894,Yusaku Maezawa,1.3,1.3,1.6,3.1,2.9,1.8,1.9,1.9,1.9,1.7
1895,Sergei Studennikov,,,,,,,1.0,1.8,,1.5
1896,Keiichi Shibahara,,,,,,,,,1.6,1.7
1897,Pan Laican,,,,,,1.4,1.8,4.2,3.0,2.4
1898,Rubens Menin Teixeira de Souza,1.2,,,,,1.1,,2.2,1.2,
1899,Anthony Casalena,,,,,,,,,1.3,1.3
1900,Zheng Jianjiang,,,1.2,1.1,1.3,,1.1,1.2,1.6,1.4
1901,Atul Ruia,,,,,,,,,,
1902,Christopher Rokos,,,,,,,1.0,1.9,1.5,1.5
1903,Alexandra Andresen,,,1.2,1.2,1.4,1.4,1.1,1.4,1.3,1.5
1904,Katharina Andresen,,,1.2,1.2,1.4,1.4,1.1,1.4,1.3,1.5
1905,Robert Mouawad,,1.5,1.5,1.6,1.6,1.5,1.5,1.4,1.5,1.5
1906,Qi Xiangdong,1.2,,,,,,,3.3,2.1,2.2
1907,Syed Mokhtar AlBukhary,3.1,2.9,1.5,1.8,1.9,1.7,,1.2,1.4,1.6
1908,Kenny Troutt,1.3,1.5,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5
1909,Wu Yulan,,,,,1.8,2.0,1.6,1.7,1.8,1.6
1910,Liora Ofer,,,,1.1,1.1,1.1,,1.2,1.8,1.6
1911,Deepak Mehta,,,,,,,,1.3,1.7,1.4
