,name,Wealth_History,personal_data
906,Michael Federmann & family,"[{""percent"":33.33333333333333,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2009""},{""percent"":46.666666666666664,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2010""},{""percent"":46.666666666666664,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2011""},{""percent"":46.666666666666664,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":56.666666666666664,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":70,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":96.66666666666667,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age79Source of WealthDefense, hotels, Self MadeResidenceTel Aviv, IsraelCitizenshipIsraelMarital StatusMarriedChildren3"
907,John Arnold,"[{""percent"":87.87878787878788,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":78.78787878787878,""worth"":""$2.6B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":75.75757575757575,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":90.9090909090909,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age49Source of WealthHedge funds, Self MadeSelf-Made Score8ResidenceHouston, TexasCitizenshipUnited StatesMarital StatusMarriedChildren2EducationBachelor of Arts/Science, Vanderbilt University"
908,David Rubenstein,"[{""percent"":77.5,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":72.5,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":55.00000000000001,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":62.5,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":70,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":67.5,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":70,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":92.5,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":80,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age73Source of WealthPrivate equity, Self MadeSelf-Made Score9ResidenceBethesda, MarylandCitizenshipUnited StatesMarital StatusDivorcedChildren3EducationBachelor of Arts/Science, Duke University; Doctor of Jurisprudence, University of Chicago"
909,Robert Sands,"[{""percent"":88.23529411764706,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":79.41176470588235,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":52.94117647058824,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":61.76470588235294,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":88.23529411764706,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age65Source of WealthLiquorSelf-Made Score4ResidenceDelray Beach, FloridaCitizenshipUnited StatesMarital StatusMarriedEducationLaw Degree, Pace University; Bachelor of Arts/Science, Skidmore College"
910,Lee Seo-hyun,"[{""percent"":32.857142857142854,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":60,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":48.57142857142857,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":42.857142857142854,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":54.285714285714285,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":48.57142857142857,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":31.428571428571427,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":48.57142857142857,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":82.85714285714286,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age49Source of WealthSamsungResidenceSeoul, South KoreaCitizenshipSouth KoreaMarital StatusMarriedChildren4EducationBachelor of Arts/Science, Parsons School of Design"
911,Harald Tschira,,"Age49Source of WealthSoftwareResidenceHeidelberg, GermanyCitizenshipGermany"
912,Udo Tschira,,"Age53Source of WealthSoftwareResidenceWiesloch, GermanyCitizenshipGermany"
913,Ravi Modi,"[{""percent"":80.64516129032258,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age46Source of WealthReadymade garments, Self MadeResidenceKolkata, IndiaCitizenshipIndiaMarital StatusMarriedChildren1EducationB.Com, St Xavier's College Calcutta"
914,Joseph Grendys,"[{""percent"":28.947368421052634,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":50,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":50,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":57.89473684210527,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":76.31578947368422,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":65.78947368421053,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":57.89473684210527,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":60.526315789473685,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":84.21052631578947,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthPoultry processing, Self MadeSelf-Made Score7ResidenceChicago, IllinoisCitizenshipUnited StatesMarital StatusSingleEducationBachelor of Arts/Science, Loyola University Chicago"
915,Isabella Seràgnoli,"[{""percent"":87.5,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age77Source of WealthPackagingResidenceBologna, ItalyCitizenshipItaly"
916,Markus Blocher,"[{""percent"":32.35294117647059,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":38.23529411764706,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":32.35294117647059,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":73.52941176470588,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":88.23529411764706,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age52Source of WealthChemicalsResidenceWilen bei Wollerau, SwitzerlandCitizenshipSwitzerlandMarital StatusMarriedChildren7"
917,Sanjit Biswas,"[{""percent"":60.86956521739131,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":47.82608695652174,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":73.91304347826086,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age41Source of WealthSensor systems, Self MadeResidenceSan Francisco, CaliforniaCitizenshipUnited StatesMarital StatusMarriedChildren3EducationMaster of Science, Massachusetts Institute of Technology; Bachelor of Science, Stanford University"
918,Carl Thoma,"[{""percent"":30.303030303030305,""worth"":""$1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":33.33333333333333,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":48.484848484848484,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age74Source of WealthInvestments, Self MadeSelf-Made Score8ResidenceDallas, TexasCitizenshipUnited StatesMarital StatusMarriedChildren2EducationBachelor of Science, Oklahoma State University; Master of Business Administration, Stanford Business School"
919,Igor Altushkin,"[{""percent"":24.285714285714285,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":22.857142857142858,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":20,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":28.57142857142857,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":48.57142857142857,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":61.42857142857143,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":44.285714285714285,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":25.71428571428571,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":48.57142857142857,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age52Source of WealthMetals, Self MadeResidenceYekaterinburg, RussiaCitizenshipRussiaMarital StatusMarriedChildren6EducationBachelor of Arts/Science, Ekaterinburg Institute of Economics"
920,Arnon Milchan,"[{""percent"":90.38461538461539,""worth"":""$4.7B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":98.07692307692307,""worth"":""$5.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":96.15384615384616,""worth"":""$5B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":100,""worth"":""$5.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":67.3076923076923,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":65.38461538461539,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":63.46153846153846,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":65.38461538461539,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":67.3076923076923,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":63.46153846153846,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age78Source of WealthMovie making, Self MadeResidenceTel Aviv, IsraelCitizenshipIsraelMarital StatusMarriedChildren4"
921,Zuowen Song,"[{""percent"":40.42553191489361,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":48.93617021276596,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":48.93617021276596,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":48.93617021276596,""worth"":""$2.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":55.319148936170215,""worth"":""$2.6B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":51.06382978723404,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":36.17021276595745,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":63.829787234042556,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":76.59574468085107,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age76Source of WealthAluminum, diversified, Self MadeResidenceLongkou, ChinaCitizenshipChinaMarital StatusMarriedChildren2"
922,Huang Yi,"[{""percent"":34,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2012""},{""percent"":28.999999999999996,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":25,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":24,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":40,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":32,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":50,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":96,""worth"":""$4.8B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":72,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthCar dealerships, Self MadeResidenceBeijing, ChinaCitizenshipHong KongMarital StatusMarriedEducationBachelor of Arts/Science, Xiamen University"
923,Lynn Schusterman,"[{""percent"":100,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":82.22222222222221,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":75.55555555555556,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":68.88888888888889,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":71.11111111111111,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":71.11111111111111,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":75.55555555555556,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":75.55555555555556,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":77.77777777777779,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":71.11111111111111,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age84Source of WealthOil & gas, investmentsSelf-Made Score1ResidenceTulsa, OklahomaCitizenshipUnited StatesMarital StatusWidowedChildren3EducationDrop Out, University of Miami"
924,Jose Joao Abdalla Filho,"[{""percent"":44.11764705882353,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":100,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":55.88235294117647,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":64.70588235294117,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":82.35294117647058,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":79.41176470588235,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age78Source of WealthInvestmentsResidenceRio de Janeiro, BrazilCitizenshipBrazil"
925,Shen Guojun,"[{""percent"":37.735849056603776,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":39.62264150943396,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":41.509433962264154,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":45.28301886792453,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":41.509433962264154,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":39.62264150943396,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":39.62264150943396,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$5.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$5.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":60.37735849056604,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age60Source of WealthRetail, Self MadeResidenceBeijing, ChinaCitizenshipChinaMarital StatusMarriedChildren1EducationMaster of Arts, Zhongnan University of Economics and Law"
926,Neil Shen,"[{""percent"":19.230769230769234,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":19.230769230769234,""worth"":""$1B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":23.076923076923077,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":21.153846153846153,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":28.846153846153843,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":30.76923076923077,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$5.2B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":75,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":63.46153846153846,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age55Source of WealthVenture capital, Self MadeResidenceHong Kong, ChinaCitizenshipHong KongMarital StatusMarriedEducationBachelor of Arts/Science, Shanghai Jiaotong University; Master of Arts, Yale University"
