,Image,Rank,Name,Net_Worth,Age,Source,Country,internal_link,Industry
411,https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,1780,Chris Wallin,$1.7 B,70,Mining,Australia,https://www.forbes.com/profile/chris-wallin/?list=rtb/,Energy
412,//specials-images.forbesimg.com/imageserve/5e76d7cfc7b02d000666d32d/416x416.jpg?background=000000&cropX1=47&cropX2=1761&cropY1=47&cropY2=1761,1784,Massimo Moratti,$1.6 B,78,Oil refinery,Italy,https://www.forbes.com/profile/massimo-moratti/?list=rtb/,Energy
413,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1825,Michael Polsky,$1.6 B,74,Electric power,United States,https://www.forbes.com/profile/michael-polsky/?list=rtb/,Energy
414,//specials-images.forbesimg.com/imageserve/5a8f0cad31358e79a289ff8b/416x416.jpg?background=000000&cropX1=1189&cropX2=2610&cropY1=128&cropY2=1548,1888,Timothy Headington,$1.5 B,73,"Oil & gas, investments",United States,https://www.forbes.com/profile/timothy-headington/?list=rtb/,Energy
415,//specials-images.forbesimg.com/imageserve/8fc970638be98f55b64ae148840cddad/416x416.jpg?background=000000&cropX1=106&cropX2=726&cropY1=48&cropY2=668,1921,Dan Wilks,$1.5 B,67,Natural gas,United States,https://www.forbes.com/profile/dan-wilks/?list=rtb/,Energy
416,//specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/416x416.jpg?background=000000&cropX1=955&cropX2=3256&cropY1=142&cropY2=2442,1925,William Koch,$1.5 B,83,"Oil, investments",United States,https://www.forbes.com/profile/william-koch/?list=rtb/,Energy
417,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1981,Zhou Jian,$1.5 B,47,Solar energy equipment,China,https://www.forbes.com/profile/zhou-jian-3/?list=rtb/,Energy
418,//specials-images.forbesimg.com/imageserve/c7fdc1b03060abf8c5b1b48d4ead44e5/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=89&cropY2=830,2033,Airat Shaimiev,$1.4 B,61,"Refinery, chemicals",Russia,https://www.forbes.com/profile/airat-shaimiev/?list=rtb/,Energy
419,//specials-images.forbesimg.com/imageserve/5a871699a7ea43169013aedf/416x416.jpg?background=000000&cropX1=74&cropX2=547&cropY1=85&cropY2=559,2034,Farris Wilks,$1.4 B,71,Natural gas,United States,https://www.forbes.com/profile/farris-wilks/?list=rtb/,Energy
420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
421,//specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871,2093,Radik Shaimiev,$1.4 B,58,"Refinery, chemicals",Russia,https://www.forbes.com/profile/radik-shaimiev/?list=rtb/,Energy
422,//specials-images.forbesimg.com/imageserve/5e779103d8e1ae0007b72ee5/416x416.jpg?background=000000&cropX1=963&cropX2=3864&cropY1=0&cropY2=2904,2110,Vladimir Bogdanov,$1.4 B,72,Oil,Russia,https://www.forbes.com/profile/vladimir-bogdanov/?list=rtb/,Energy
423,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2153,Dean Solon,$1.3 B,58,Solar systems,United States,https://www.forbes.com/profile/dean-solon/?list=rtb/,Energy
424,//specials-images.forbesimg.com/imageserve/5a80b4224bbe6f2652f53fd0/416x416.jpg?background=000000&cropX1=4&cropX2=2224&cropY1=9&cropY2=2228,2176,Rustem Sulteev,$1.3 B,69,"Refinery, chemicals",Russia,https://www.forbes.com/profile/rustem-sulteev/?list=rtb/,Energy
425,https://specials-images.forbesimg.com/imageserve/61b11f6448cf6d0407d56fb4/416x416.jpg?background=000000&cropX1=192&cropX2=572&cropY1=147&cropY2=527,2177,Kiki Barki,$1.3 B,83,Coal,Indonesia,https://www.forbes.com/profile/kiki-barki/?list=rtb/,Energy
426,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2207,Timothy Dunn & family,$1.3 B,67,Energy,United States,https://www.forbes.com/profile/timothy-dunn/?list=rtb/,Energy
427,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2227,Shao Jianxiong,$1.3 B,,Photovoltaics,China,https://www.forbes.com/profile/shao-jianxiong/?list=rtb/,Energy
428,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2293,Gang Chen,$1.2 B,55,Solar energy,China,https://www.forbes.com/profile/gang-chen-1/?list=rtb/,Energy
429,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2390,Zhang Hong,$1.1 B,,Solar ,China,https://www.forbes.com/profile/zhang-hong/?list=rtb/,Energy
430,//specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300,2403,Andrei Kosogov,$1.1 B,62,Banking,Russia,https://www.forbes.com/profile/andrei-kosogov/?list=rtb/,Energy
431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Energy
432,https://specials-images.forbesimg.com/imageserve/62446d6cb06800cfb4c7b3b0/416x416.jpg?background=000000&cropX1=459&cropX2=1220&cropY1=532&cropY2=1293,2464,George Sakellaris,$1.1 B,77,Energy services,United States,https://www.forbes.com/profile/george-sakellaris/?list=rtb/,Energy
433,//specials-images.forbesimg.com/imageserve/5c71cb9931358e35dd26fa12/416x416.jpg?background=000000&cropX1=140&cropX2=1588&cropY1=6&cropY2=1455,2492,Farkhad Akhmedov,$1.1 B,67,Investments,Russia,https://www.forbes.com/profile/farkhad-akhmedov/?list=rtb/,Energy
434,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2498,Dmitry Nikolaev,$1.1 B,56,Coal,Russia,https://www.forbes.com/profile/dmitry-nikolaev/?list=rtb/,Energy
435,//specials-images.forbesimg.com/imageserve/5c71cd14a7ea431000434c1d/416x416.jpg?background=000000&cropX1=737&cropX2=3308&cropY1=29&cropY2=2599,2514,Said Gutseriev,$1.1 B,35,"Retail, investments",Russia,https://www.forbes.com/profile/said-gutseriev/?list=rtb/,Energy
436,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,2550,Edwin Soeryadjaya,$1.0 B,73,"Coal, investments",Indonesia,https://www.forbes.com/profile/edwin-soeryadjaya-1/?list=rtb/,Energy
437,//specials-images.forbesimg.com/imageserve/5e7576e910380d0006bdcdf2/416x416.jpg?background=000000&cropX1=1000&cropX2=2988&cropY1=680&cropY2=2667,2556,Liu Ming Hui,$1.0 B,60,Natural gas distribution,China,https://www.forbes.com/profile/liu-ming-hui/?list=rtb/,Energy
438,//specials-images.forbesimg.com/imageserve/5d6008b268cb0a000917ecd7/416x416.jpg?background=000000&cropX1=1734&cropX2=2953&cropY1=489&cropY2=1708,2588,Muhammed Aziz Khan,$1.0 B,68,Power,Bangladesh,https://www.forbes.com/profile/muhammed-aziz-khan/?list=rtb/,Energy
439,//specials-images.forbesimg.com/imageserve/5dc05518ca425400079c659f/416x416.jpg?background=000000&cropX1=0&cropX2=4000&cropY1=1209&cropY2=5212,2,Bernard Arnault & family,$224.1 B,74,LVMH,France,https://www.forbes.com/profile/bernard-arnault/?list=rtb/,Fashion & Retail
440,//specials-images.forbesimg.com/imageserve/5c76b94131358e35dd27748e/416x416.jpg?background=000000&cropX1=179&cropX2=2232&cropY1=216&cropY2=2269,14,Amancio Ortega,$89.4 B,87,Zara,Spain,https://www.forbes.com/profile/amancio-ortega/?list=rtb/,Fashion & Retail
441,https://specials-images.forbesimg.com/imageserve/605e26e3c65f7c2596bd3e15/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,15,Francoise Bettencourt Meyers & family,$89.0 B,70,L'Oréal,France,https://www.forbes.com/profile/francoise-bettencourt-meyers/?list=rtb/,Fashion & Retail
442,//specials-images.forbesimg.com/imageserve/5c7ef2fea7ea434b351bca5a/416x416.jpg?background=000000&cropX1=49&cropX2=934&cropY1=65&cropY2=951,16,Jim Walton,$64.4 B,75,Walmart,United States,https://www.forbes.com/profile/jim-walton/?list=rtb/,Fashion & Retail
443,//specials-images.forbesimg.com/imageserve/59d50a9e4bbe6f37dd9ff712/416x416.jpg?background=000000&cropX1=244&cropX2=1841&cropY1=60&cropY2=1658,17,Rob Walton,$63.0 B,78,Walmart,United States,https://www.forbes.com/profile/rob-walton/?list=rtb/,Fashion & Retail
444,//specials-images.forbesimg.com/imageserve/5c7ef270a7ea434b351bca52/416x416.jpg?background=000000&cropX1=232&cropX2=998&cropY1=222&cropY2=988,19,Alice Walton,$62.1 B,73,Walmart,United States,https://www.forbes.com/profile/alice-walton/?list=rtb/,Fashion & Retail
445,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,25,Dieter Schwarz,$47.7 B,83,Retail,Germany,https://www.forbes.com/profile/dieter-schwarz/?list=rtb/,Fashion & Retail
446,https://specials-images.forbesimg.com/imageserve/6488d5874961598251b12f50/416x416.jpg?background=000000&cropX1=598&cropX2=3344&cropY1=0&cropY2=2747,27,Phil Knight & family,$41.5 B,85,Nike,United States,https://www.forbes.com/profile/phil-knight/?list=rtb/,Fashion & Retail
447,https://specials-images.forbesimg.com/imageserve/629e5b3c7d9ce19405b62126/416x416.jpg?background=000000&cropX1=449&cropX2=3582&cropY1=90&cropY2=3219,34,Tadashi Yanai & family,$36.7 B,74,Fashion retail,Japan,https://www.forbes.com/profile/tadashi-yanai/?list=rtb/,Fashion & Retail
448,//specials-images.forbesimg.com/imageserve/5f1eeca8e77f92a058fb1a81/416x416.jpg?background=000000&cropX1=1806&cropX2=3901&cropY1=36&cropY2=2133,35,François Pinault & family,$35.8 B,86,Luxury goods,France,https://www.forbes.com/profile/francois-pinault/?list=rtb/,Fashion & Retail
449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Fashion & Retail
450,https://specials-images.forbesimg.com/imageserve/645d02e2c7d39022642796dd/416x416.jpg?background=000000&cropX1=1150&cropX2=4216&cropY1=0&cropY2=3068,42,Gerard Wertheimer,$32.3 B,72,Chanel,France,https://www.forbes.com/profile/gerard-wertheimer-1/?list=rtb/,Fashion & Retail
451,https://specials-images.forbesimg.com/imageserve/645d0add2a0a83a54a9aa149/416x416.jpg?background=000000&cropX1=0&cropX2=2730&cropY1=100&cropY2=2831,42,Alain Wertheimer,$32.3 B,74,Chanel,France,https://www.forbes.com/profile/alain-wertheimer/?list=rtb/,Fashion & Retail
452,//specials-images.forbesimg.com/imageserve/5d89f3c36de3150009a4e5bd/416x416.jpg?background=000000&cropX1=122&cropX2=576&cropY1=26&cropY2=480,71,Lukas Walton,$22.9 B,36,Walmart ,United States,https://www.forbes.com/profile/lukas-walton/?list=rtb/,Fashion & Retail
453,https://specials-images.forbesimg.com/imageserve/5c721cd64bbe6f51818ab844/416x416.jpg?background=000000&cropX1=1176&cropX2=2731&cropY1=522&cropY2=2076,89,Stefan Persson,$18.6 B,75,H&M,Sweden,https://www.forbes.com/profile/stefan-persson/?list=rtb/,Fashion & Retail
454,//specials-images.forbesimg.com/imageserve/5f0f870a933def00067666de/416x416.jpg?background=000000&cropX1=223&cropX2=1909&cropY1=133&cropY2=1820,92,John Menard Jr,$18.5 B,83,Home improvement stores,United States,https://www.forbes.com/profile/john-menard-jr/?list=rtb/,Fashion & Retail
455,//specials-images.forbesimg.com/imageserve/5d8bd6eb22254b0008e17ce3/416x416.jpg?background=000000&cropX1=1114&cropX2=1980&cropY1=107&cropY2=973,96,Leonard Lauder,$17.9 B,90,Estee Lauder,United States,https://www.forbes.com/profile/leonard-lauder/?list=rtb/,Fashion & Retail
456,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,97,Theo Albrecht Jr & family,$17.8 B,72,"Aldi, Trader Joe's",Germany,https://www.forbes.com/profile/theo-albrecht-jr/?list=rtb/,Fashion & Retail
457,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,102,Radhakishan Damani,$17.0 B,68,"Retail, investments",India,https://www.forbes.com/profile/radhakishan-damani-1/?list=rtb/,Fashion & Retail
458,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,103,Beate Heister,$17.0 B,,Supermarkets,Germany,https://www.forbes.com/profile/beate-heister/?list=rtb/,Fashion & Retail
459,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,103,Karl Albrecht Jr. & family,$17.0 B,,Supermarkets,Germany,https://www.forbes.com/profile/karl-albrecht-jr/?list=rtb/,Fashion & Retail
460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Fashion & Retail
461,//specials-images.forbesimg.com/imageserve/5d275f874c687b00085c62e0/416x416.jpg?background=000000&cropX1=581&cropX2=2906&cropY1=425&cropY2=2748,116,David Green & family,$15.0 B,81,Retail,United States,https://www.forbes.com/profile/david-green/?list=rtb/,Fashion & Retail
462,//specials-images.forbesimg.com/imageserve/5e76f7eed8e1ae0007b727e6/416x416.jpg?background=000000&cropX1=704&cropX2=1950&cropY1=125&cropY2=1371,124,Ricardo Salinas Pliego & family,$14.0 B,67,"Retail, media",Mexico,https://www.forbes.com/profile/ricardo-salinas-pliego/?list=rtb/,Fashion & Retail
463,//specials-images.forbesimg.com/imageserve/5c783a1ca7ea43100043f081/416x416.jpg?background=000000&cropX1=845&cropX2=1830&cropY1=1429&cropY2=2414,142,Giorgio Armani,$12.1 B,89,Luxury goods,Italy,https://www.forbes.com/profile/giorgio-armani/?list=rtb/,Fashion & Retail
464,//specials-images.forbesimg.com/imageserve/5e77abf210380d0006fbc437/416x416.jpg?background=000000&cropX1=69&cropX2=901&cropY1=177&cropY2=1009,145,Johann Rupert & family,$11.6 B,73,Luxury goods,South Africa,https://www.forbes.com/profile/johann-rupert/?list=rtb/,Fashion & Retail
465,//specials-images.forbesimg.com/imageserve/5d8b00a16de3150009a508b0/416x416.jpg?background=000000&cropX1=445&cropX2=3494&cropY1=257&cropY2=3308,150,Michael Rubin,$11.4 B,50,Online retail,United States,https://www.forbes.com/profile/michael-rubin/?list=rtb/,Fashion & Retail
466,//specials-images.forbesimg.com/imageserve/f12075ee278b0ce676c90b51cc5e60d6/416x416.jpg?background=000000&cropX1=13&cropX2=744&cropY1=29&cropY2=761,155,Christy Walton,$11.1 B,74,Walmart,United States,https://www.forbes.com/profile/christy-walton/?list=rtb/,Fashion & Retail
467,//specials-images.forbesimg.com/imageserve/56c7bbe1e4b062f6b59a23c5/416x416.jpg?background=000000&cropX1=85&cropX2=525&cropY1=127&cropY2=567,165,Nicolas Puech,$10.9 B,80,Hermes,France,https://www.forbes.com/profile/nicolas-puech/?list=rtb/,Fashion & Retail
468,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,174,Chris Xu,$10.5 B,39,E-commerce,China,https://www.forbes.com/profile/chris-xu/?list=rtb/,Fashion & Retail
469,//specials-images.forbesimg.com/imageserve/5b3fa7d1a7ea4341970ddbf3/416x416.jpg?background=000000&cropX1=45&cropX2=1128&cropY1=83&cropY2=1167,185,Judy Love & family,$10.2 B,86,Gas stations,United States,https://www.forbes.com/profile/judy-love/?list=rtb/,Fashion & Retail
470,//specials-images.forbesimg.com/imageserve/59b00d1da7ea434a34f36956/416x416.jpg?background=000000&cropX1=168&cropX2=3712&cropY1=634&cropY2=4180,201,Eric Smidt,$9.8 B,63,Hardware stores,United States,https://www.forbes.com/profile/eric-smidt/?list=rtb/,Fashion & Retail
471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Fashion & Retail
472,//specials-images.forbesimg.com/imageserve/5ba4d59031358e5690cda47f/416x416.jpg?background=000000&cropX1=21&cropX2=1217&cropY1=133&cropY2=1329,222,Ann Walton Kroenke,$9.2 B,74,Walmart,United States,https://www.forbes.com/profile/ann-walton-kroenke/?list=rtb/,Fashion & Retail
473,//specials-images.forbesimg.com/imageserve/5e763288c7b02d000666c927/416x416.jpg?background=000000&cropX1=583&cropX2=3246&cropY1=29&cropY2=2691,229,Michael Otto,$8.9 B,80,"Retail, real estate",Germany,https://www.forbes.com/profile/michael-otto/?list=rtb/,Fashion & Retail
474,//specials-images.forbesimg.com/imageserve/5e778eb510380d0006fbc074/416x416.jpg?background=000000&cropX1=38&cropX2=1872&cropY1=56&cropY2=1891,234,Tatyana Bakalchuk,$8.8 B,47,Ecommerce,Russia,https://www.forbes.com/profile/tatyana-bakalchuk/?list=rtb/,Fashion & Retail
475,//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609,242,Nancy Walton Laurie,$8.7 B,72,Walmart,United States,https://www.forbes.com/profile/nancy-walton-laurie/?list=rtb/,Fashion & Retail
476,//specials-images.forbesimg.com/imageserve/5d8a76f66de3150009a4fb47/416x416.jpg?background=000000&cropX1=1374&cropX2=4427&cropY1=8&cropY2=3059,248,Bernard Marcus,$8.6 B,94,Home Depot,United States,https://www.forbes.com/profile/bernard-marcus/?list=rtb/,Fashion & Retail
477,//specials-images.forbesimg.com/imageserve/5d8adeb06de3150009a506bf/416x416.jpg?background=000000&cropX1=0&cropX2=1334&cropY1=383&cropY2=1717,259,John Morris,$8.4 B,75,Sporting goods retail,United States,https://www.forbes.com/profile/john-morris/?list=rtb/,Fashion & Retail
478,//specials-images.forbesimg.com/imageserve/cf7804ae82275751814f94dc5378387a/416x416.jpg?background=000000&cropX1=31&cropX2=648&cropY1=15&cropY2=632,289,Sandra Ortega Mera,$7.8 B,55,Zara ,Spain,https://www.forbes.com/profile/sandra-ortega-mera/?list=rtb/,Fashion & Retail
479,//specials-images.forbesimg.com/imageserve/5c70cd5c31358e35dd26ecf4/416x416.jpg?background=000000&cropX1=305&cropX2=3948&cropY1=8&cropY2=3648,290,Stefano Pessina,$7.8 B,82,Drugstores,Monaco,https://www.forbes.com/profile/stefano-pessina/?list=rtb/,Fashion & Retail
480,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,293,Zhang Congyuan,$7.7 B,75,Shoes,Taiwan,https://www.forbes.com/profile/zhang-congyuan/?list=rtb/,Fashion & Retail
481,https://specials-images.forbesimg.com/imageserve/633f36069877ef2945de06ab/416x416.jpg?background=000000&cropX1=101&cropX2=966&cropY1=22&cropY2=886,310,Charles Butt,$7.5 B,85,Supermarkets,United States,https://www.forbes.com/profile/charles-butt/?list=rtb/,Fashion & Retail
482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,Fashion & Retail
483,https://specials-images.forbesimg.com/imageserve/5f4d624c9203e6bccfc46e87/416x416.jpg?background=000000&cropX1=1084&cropX2=2223&cropY1=371&cropY2=1511,312,Ralph Lauren,$7.4 B,83,Apparel,United States,https://www.forbes.com/profile/ralph-lauren/?list=rtb/,Fashion & Retail
484,https://specials-images.forbesimg.com/imageserve/6182beec66b7fc26cce9678c/416x416.jpg?background=000000&cropX1=589&cropX2=2634&cropY1=189&cropY2=2234,318,Ma Jianrong & family,$7.3 B,59,"Textiles, apparel",China,https://www.forbes.com/profile/ma-jianrong/?list=rtb/,Fashion & Retail
485,https://specials-images.forbesimg.com/imageserve/6470ce1407a56c6c2c03a6f8/416x416.jpg?background=000000&cropX1=254&cropX2=1369&cropY1=546&cropY2=1661,330,Takahisa Takahara,$7.2 B,61,personal care goods,Japan,https://www.forbes.com/profile/takahisa-takahara/?list=rtb/,Fashion & Retail
486,//specials-images.forbesimg.com/imageserve/5e75908fc7b02d000666c3be/416x416.jpg?background=000000&cropX1=329&cropX2=1870&cropY1=44&cropY2=1585,346,Anders Holch Povlsen,$7.0 B,50,Fashion retail,Denmark,https://www.forbes.com/profile/anders-holch-povlsen/?list=rtb/,Fashion & Retail
487,//specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,383,Gopikishan Damani,$6.7 B,65,"Retail, investments",India,https://www.forbes.com/profile/gopikishan-damani/?list=rtb/,Fashion & Retail
488,//specials-images.forbesimg.com/imageserve/5e7505a710380d0006bdc208/416x416.jpg?background=000000&cropX1=1736&cropX2=5240&cropY1=0&cropY2=3503,395,Ding Shizhong & family,$6.5 B,52,Sports apparel,China,https://www.forbes.com/profile/ding-shizhong/?list=rtb/,Fashion & Retail
489,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,401,Michael Herz,$6.5 B,79,Coffee,Germany,https://www.forbes.com/profile/michael-herz/?list=rtb/,Fashion & Retail
