,name,Wealth_History,personal_data
778,Zhu Baoguo & family,"[{""percent"":23.91304347826087,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2011""},{""percent"":34.78260869565217,""worth"":""$1.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":36.95652173913043,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":43.47826086956522,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":39.130434782608695,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":86.95652173913044,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":97.82608695652173,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":84.78260869565217,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthPharmaceuticals, Self MadeResidenceShenzhen, ChinaCitizenshipChinaMarital StatusMarriedEducationBachelor of Arts/Science, Henan Normal University"
779,Samuel Tak Lee,"[{""percent"":73.17073170731707,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":70.73170731707317,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":75.60975609756098,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":73.17073170731707,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":95.1219512195122,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":87.8048780487805,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":87.8048780487805,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":87.8048780487805,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age84Source of WealthReal estateResidenceHong Kong, Hong KongCitizenshipHong KongMarital StatusMarriedChildren7EducationMaster of Business Administration, Harvard Business School; Bachelor of Arts/Science, Massachusetts Institute of Technology"
780,"Robert ""Woody"" Johnson",,"Age76Source of WealthJohnson & Johnson, sportsSelf-Made Score4ResidencePalm Beach, FloridaCitizenshipUnited StatesMarital StatusMarriedChildren5"
781,Remo Ruffini,"[{""percent"":40,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":32.857142857142854,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":31.428571428571427,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":40,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":54.285714285714285,""worth"":""$1.9B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":62.857142857142854,""worth"":""$2.2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":51.42857142857142,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":97.14285714285714,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":85.71428571428571,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthWinter jackets, Self MadeResidenceComo, ItalyCitizenshipItalyMarital StatusMarriedChildren2"
782,Walter P.J. Droege,"[{""percent"":49.23076923076923,""worth"":""$6.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":58.46153846153847,""worth"":""$7.6B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":79.23076923076923,""worth"":""$10.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":78.46153846153847,""worth"":""$10.2B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":100,""worth"":""$13B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":30.76923076923077,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":33.07692307692307,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":26.923076923076923,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age70Source of WealthInvesting, Self MadeResidenceDusseldorf, GermanyCitizenshipGermanyMarital StatusMarried"
783,Howard Schultz,"[{""percent"":42.857142857142854,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":51.02040816326531,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":59.183673469387756,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":61.224489795918366,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":55.10204081632652,""worth"":""$2.7B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":71.42857142857143,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":61.224489795918366,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$4.9B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":81.63265306122449,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":75.51020408163265,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age70Source of WealthStarbucks, Self MadeSelf-Made Score10ResidenceSeattle, WashingtonCitizenshipUnited StatesMarital StatusMarriedChildren2EducationBachelor of Arts/Science, Northern Michigan University"
784,Rufino Vigil Gonzalez,"[{""percent"":60,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2013""},{""percent"":32.5,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":31.25,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":50,""worth"":""$2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":35,""worth"":""$1.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":32.5,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":30,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":42.5,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":75,""worth"":""$3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthSteel, Self MadeResidenceMexico City, MexicoCitizenshipMexicoMarital StatusMarriedChildren4EducationBachelor of Arts/Science, Universidad Iberoamericana"
785,Hong Jie,"[{""percent"":27.659574468085108,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$4.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":59.57446808510638,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":87.2340425531915,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age55Source of WealthPaint, Self MadeResidencePutian, ChinaCitizenshipChina"
786,Margarita Louis-Dreyfus & family,"[{""percent"":96.42857142857143,""worth"":""$8.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":100,""worth"":""$8.4B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":80.95238095238095,""worth"":""$6.8B"",""name"":""Billionaires"",""date"":""February 2016""},{""percent"":63.095238095238095,""worth"":""$5.3B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":64.28571428571429,""worth"":""$5.4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":67.85714285714286,""worth"":""$5.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":46.42857142857143,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":40.476190476190474,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":45.23809523809524,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":41.66666666666667,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age61Source of WealthCommoditiesResidenceDavos, SwitzerlandCitizenshipSwitzerlandMarital StatusWidowedChildren3"
787,Hayes Barnard,,"Age51Source of WealthFintech, Self MadeSelf-Made Score10ResidenceAustin, TexasCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Business Administration, University of Missouri"
788,Dongsheng Chen,"[{""percent"":42.857142857142854,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":77.55102040816327,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":83.6734693877551,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":97.95918367346938,""worth"":""$4.8B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$4.9B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":67.3469387755102,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":79.59183673469387,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age65Source of WealthInsurance, Self MadeResidenceBeijing, ChinaCitizenshipChinaMarital StatusMarried"
789,Richard Schulze,"[{""percent"":44.680851063829785,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":61.702127659574465,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":51.06382978723404,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":68.08510638297872,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":85.1063829787234,""worth"":""$4B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":78.72340425531915,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":72.3404255319149,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":100,""worth"":""$4.7B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":91.48936170212765,""worth"":""$4.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":78.72340425531915,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age82Source of WealthBest Buy, Self MadeSelf-Made Score8ResidenceNaples, FloridaCitizenshipUnited StatesMarital StatusWidowed, RemarriedChildren10EducationDiploma, High School"
790,Xue Min,,"Age66Source of WealthHealthcare, Self MadeResidenceWuhan, ChinaCitizenshipChina"
791,Wim van der Leegte & family,"[{""percent"":60,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":37.142857142857146,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":34.285714285714285,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":42.857142857142854,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":37.142857142857146,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":31.428571428571427,""worth"":""$1.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":74.28571428571429,""worth"":""$2.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":34.285714285714285,""worth"":""$1.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age75Source of WealthManufacturingResidenceEindhoven, NetherlandsCitizenshipNetherlandsMarital StatusMarriedChildren3"
792,Daniel Och,"[{""percent"":97.5,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":95,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":65,""worth"":""$2.6B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":80,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":80,""worth"":""$3.2B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":87.5,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":77.5,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":90,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":92.5,""worth"":""$3.7B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age62Source of WealthHedge funds, Self MadeSelf-Made Score7ResidenceMiami Beach, FloridaCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, University of Pennsylvania, The Wharton School"
793,Martha Ingram & family,"[{""percent"":78,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":82,""worth"":""$4.1B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":78,""worth"":""$3.9B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":84,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":100,""worth"":""$5B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":100,""worth"":""$5B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":88,""worth"":""$4.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":70,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":84,""worth"":""$4.2B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":76,""worth"":""$3.8B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age87Source of WealthBook distribution, transportationSelf-Made Score4ResidenceNashville, TennesseeCitizenshipUnited StatesMarital StatusWidowedChildren4EducationBachelor of Arts/Science, Vassar College"
794,Zhang Hejun,"[{""percent"":63.38028169014085,""worth"":""$4.5B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$7.1B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age71Source of WealthElectronics, Self MadeResidenceNingbo, ChinaCitizenshipChina"
795,Bob Gaglardi,"[{""percent"":58.333333333333336,""worth"":""$2.1B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":83.33333333333334,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":69.44444444444444,""worth"":""$2.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":80.55555555555556,""worth"":""$2.9B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":91.66666666666666,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.6B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age82Source of WealthHotels, Self MadeResidenceVancouver, CanadaCitizenshipCanadaMarital StatusMarriedChildren4EducationBachelor of Engineering, Letourneau College"
796,Elizabeth Uihlein,,"Age78Source of WealthPackaging materials, Self MadeSelf-Made Score7ResidenceLake Forest, IllinoisCitizenshipUnited StatesMarital StatusMarriedChildren3"
797,Richard Uihlein,,"Age77Source of WealthPackaging materials, Self MadeSelf-Made Score7ResidenceLake Forest, IllinoisCitizenshipUnited StatesMarital StatusMarriedChildren3EducationBachelor of Arts/Science, Stanford University"
798,Prasert Prasarttong-Osoth,"[{""percent"":50,""worth"":""$1.8B"",""name"":""Billionaires"",""date"":""March 2014""},{""percent"":80,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""March 2015""},{""percent"":80,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""March 2016""},{""percent"":80,""worth"":""$2.8B"",""name"":""Billionaires"",""date"":""March 2017""},{""percent"":85.71428571428571,""worth"":""$3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":94.28571428571428,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":68.57142857142857,""worth"":""$2.4B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":88.57142857142857,""worth"":""$3.1B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":97.14285714285714,""worth"":""$3.4B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":100,""worth"":""$3.5B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age90Source of Wealthhospitals, airline, Self MadeResidenceBangkok, ThailandCitizenshipThailandMarital StatusMarriedChildren5"
799,"Andre Koo, Sr.","[{""percent"":27.659574468085108,""worth"":""$1.3B"",""name"":""Billionaires"",""date"":""March 2018""},{""percent"":36.17021276595745,""worth"":""$1.7B"",""name"":""Billionaires"",""date"":""March 2019""},{""percent"":31.914893617021278,""worth"":""$1.5B"",""name"":""Billionaires"",""date"":""April 2020""},{""percent"":70.2127659574468,""worth"":""$3.3B"",""name"":""Billionaires"",""date"":""April 2021""},{""percent"":100,""worth"":""$4.7B"",""name"":""Billionaires"",""date"":""April 2022""},{""percent"":97.87234042553192,""worth"":""$4.6B"",""name"":""Billionaires"",""date"":""April 2023""}]","Age56Source of WealthFinancial servicesResidenceTaipei, TaiwanCitizenshipTaiwanMarital StatusMarriedChildren2EducationMaster of Business Administration, Leonard N. Stern School of Business; Bachelor of Arts/Science, New York University"
